Temperature;Date;Time
24.25;2021-10-15;13:23:36.860686433
24.25;2021-10-15;13:23:41.144607563
-300.0;2021-10-15;13:23:44.980067449
24.25;2021-10-15;13:23:49.823649117
24.25;2021-10-15;13:23:52.212215491
-300.0;2021-10-15;13:23:56.031057169
24.25;2021-10-15;13:23:59.794865127
24.25;2021-10-15;13:24:03.071846223
24.25;2021-10-15;13:24:07.364342497
24.25;2021-10-15;13:24:11.220258897
24.25;2021-10-15;13:24:15.951608177
24.25;2021-10-15;13:24:20.272527004
24.25;2021-10-15;13:24:23.633855740
24.25;2021-10-15;13:24:25.979656488
24.25;2021-10-15;13:24:29.172225743
24.25;2021-10-15;13:24:33.422679775
24.25;2021-10-15;13:24:37.821417588
24.25;2021-10-15;13:24:42.449135112
24.25;2021-10-15;13:24:46.090204850
24.25;2021-10-15;13:24:50.040610971
24.25;2021-10-15;13:24:52.371111285
24.25;2021-10-15;13:24:57.639387928
24.25;2021-10-15;13:24:59.999772920
24.25;2021-10-15;13:25:05.814213640
24.25;2021-10-15;13:25:08.659112276
24.25;2021-10-15;13:25:11.989590665
24.25;2021-10-15;13:25:15.303116436
24.25;2021-10-15;13:25:20.632430465
24.25;2021-10-15;13:25:23.901851122
24.25;2021-10-15;13:25:28.199597794
24.25;2021-10-15;13:25:31.501009387
-300.0;2021-10-15;13:25:34.322858525
24.25;2021-10-15;13:25:38.561182437
24.25;2021-10-15;13:25:41.378606364
24.25;2021-10-15;13:25:45.660493232
24.25;2021-10-15;13:25:49.839976223
24.25;2021-10-15;13:25:54.599567555
24.25;2021-10-15;13:25:56.488422545
24.25;2021-10-15;13:26:00.281727506
-300.0;2021-10-15;13:26:03.578670175
24.25;2021-10-15;13:26:08.831999261
24.25;2021-10-15;13:26:11.188377322
24.25;2021-10-15;13:26:16.008067849
24.25;2021-10-15;13:26:19.788324837
24.25;2021-10-15;13:26:24.998877360
24.25;2021-10-15;13:26:28.838494024
24.25;2021-10-15;13:26:33.140047128
24.25;2021-10-15;13:26:35.951076533
24.25;2021-10-15;13:26:38.799479188
24.25;2021-10-15;13:26:43.109442058
24.25;2021-10-15;13:26:47.480124629
-300.0;2021-10-15;13:26:50.838612788
24.25;2021-10-15;13:26:54.737650100
24.25;2021-10-15;13:26:59.577499963
24.25;2021-10-15;13:27:02.930981985
24.25;2021-10-15;13:27:06.757427085
24.25;2021-10-15;13:27:11.546805429
24.25;2021-10-15;13:27:13.387168117
24.25;2021-10-15;13:27:17.669057480
24.25;2021-10-15;13:27:21.487558495
24.25;2021-10-15;13:27:24.299467601
24.25;2021-10-15;13:27:28.536592904
24.25;2021-10-15;13:27:31.857392849
24.25;2021-10-15;13:27:35.646857376
24.25;2021-10-15;13:27:40.878176078
24.25;2021-10-15;13:27:45.080657414
24.25;2021-10-15;13:27:47.428253475
24.25;2021-10-15;13:27:51.207648532
24.25;2021-10-15;13:27:54.478131721
24.5;2021-10-15;13:28:00.277735099
24.5;2021-10-15;13:28:02.198623462
24.75;2021-10-15;13:28:05.978382344
25.0;2021-10-15;13:28:09.829341629
24.75;2021-10-15;13:28:15.047726270
24.5;2021-10-15;13:28:17.437439719
24.25;2021-10-15;13:28:22.216658218
24.25;2021-10-15;13:28:26.018313246
24.5;2021-10-15;13:28:29.807505003
24.5;2021-10-15;13:28:33.108018384
-300.0;2021-10-15;13:28:36.485700222
24.5;2021-10-15;13:28:41.335591970
24.5;2021-10-15;13:28:44.685756513
-300.0;2021-10-15;13:28:47.459364068
24.5;2021-10-15;13:28:51.245220367
-300.0;2021-10-15;13:28:54.566960057
24.25;2021-10-15;13:28:59.697645249
24.25;2021-10-15;13:29:02.515671375
24.25;2021-10-15;13:29:06.838730811
24.25;2021-10-15;13:29:10.108506739
24.0;2021-10-15;13:29:14.777628886
24.0;2021-10-15;13:29:17.625999879
24.0;2021-10-15;13:29:21.488655204
24.0;2021-10-15;13:29:24.716096979
24.0;2021-10-15;13:29:28.606849480
24.0;2021-10-15;13:29:31.968692335
23.75;2021-10-15;13:29:36.296456515
23.75;2021-10-15;13:29:39.087492893
23.75;2021-10-15;13:29:43.378969607
23.75;2021-10-15;13:29:46.186328015
23.75;2021-10-15;13:29:50.474668895
-300.0;2021-10-15;13:29:56.687074310
23.75;2021-10-15;13:30:01.956483683
23.5;2021-10-15;13:30:08.996405489
23.5;2021-10-15;13:30:12.835024579
23.5;2021-10-15;13:30:14.675692609
23.5;2021-10-15;13:30:19.925862099
23.5;2021-10-15;13:30:24.184271310
23.5;2021-10-15;13:30:26.496031600
23.5;2021-10-15;13:30:34.003946926
23.25;2021-10-15;13:30:36.853677005
23.25;2021-10-15;13:30:40.586080161
23.25;2021-10-15;13:30:45.773503336
23.25;2021-10-15;13:30:49.035902733
23.25;2021-10-15;13:30:53.287067912
23.25;2021-10-15;13:30:55.595845706
23.25;2021-10-15;13:30:59.909938008
-300.0;2021-10-15;13:31:02.225502209
23.25;2021-10-15;13:31:05.994792743
23.25;2021-10-15;13:31:11.183084530
23.25;2021-10-15;13:31:15.832953849
23.25;2021-10-15;13:31:19.236546960
23.25;2021-10-15;13:31:24.945498217
23.25;2021-10-15;13:31:27.342825550
23.25;2021-10-15;13:31:32.124171604
23.25;2021-10-15;13:31:36.374952780
23.25;2021-10-15;13:31:39.667137753
23.25;2021-10-15;13:31:43.024220186
23.0;2021-10-15;13:31:46.954596680
23.0;2021-10-15;13:31:49.754596048
23.0;2021-10-15;13:31:57.324787708
23.0;2021-10-15;13:32:01.512619673
23.0;2021-10-15;13:32:03.366395403
23.0;2021-10-15;13:32:07.204841944
-300.0;2021-10-15;13:32:11.314410960
-300.0;2021-10-15;13:32:16.482579638
23.0;2021-10-15;13:32:19.316056148
23.0;2021-10-15;13:32:23.642602355
23.0;2021-10-15;13:32:27.481995099
23.0;2021-10-15;13:32:31.854063550
-300.0;2021-10-15;13:32:36.830988683
23.0;2021-10-15;13:32:38.693733147
23.0;2021-10-15;13:32:42.511453846
22.75;2021-10-15;13:32:48.163423594
22.75;2021-10-15;13:32:50.473574235
22.75;2021-10-15;13:32:55.263601333
22.75;2021-10-15;13:32:57.584919919
-300.0;2021-10-15;13:33:02.331159837
22.75;2021-10-15;13:33:05.660942391
22.75;2021-10-15;13:33:09.031348082
22.75;2021-10-15;13:33:13.773914351
22.75;2021-10-15;13:33:16.673234421
-300.0;2021-10-15;13:33:20.465655843
22.75;2021-10-15;13:33:25.301254057
22.75;2021-10-15;13:33:29.581299382
22.75;2021-10-15;13:33:32.952596014
22.75;2021-10-15;13:33:36.740688334
22.75;2021-10-15;13:33:40.543969478
22.75;2021-10-15;13:33:43.335292592
22.75;2021-10-15;13:33:47.191153604
22.75;2021-10-15;13:33:50.510893174
22.75;2021-10-15;13:33:53.711055137
22.75;2021-10-15;13:33:58.041980662
22.75;2021-10-15;13:34:01.862084926
22.75;2021-10-15;13:34:05.171229430
22.75;2021-10-15;13:34:09.413399320
22.75;2021-10-15;13:34:12.822692011
22.75;2021-10-15;13:34:20.322620345
22.75;2021-10-15;13:34:22.221975859
22.75;2021-10-15;13:34:27.922658846
22.5;2021-10-15;13:34:31.710243066
22.5;2021-10-15;13:34:34.094246953
22.5;2021-10-15;13:34:37.910386449
22.5;2021-10-15;13:34:42.931776429
22.5;2021-10-15;13:34:47.221689045
22.5;2021-10-15;13:34:50.869919220
22.5;2021-10-15;13:34:54.660230646
22.5;2021-10-15;13:34:57.936338800
22.5;2021-10-15;13:35:03.660583727
22.5;2021-10-15;13:35:06.019906564
-300.0;2021-10-15;13:35:09.742775711
22.5;2021-10-15;13:35:13.891640585
-300.0;2021-10-15;13:35:17.210895583
22.5;2021-10-15;13:35:20.510947243
22.5;2021-10-15;13:35:25.296225796
-300.0;2021-10-15;13:35:28.024261512
22.5;2021-10-15;13:35:32.779855943
22.5;2021-10-15;13:35:35.570956269
22.5;2021-10-15;13:35:40.310636748
22.5;2021-10-15;13:35:43.109995650
22.5;2021-10-15;13:35:47.951504354
22.5;2021-10-15;13:35:51.720058173
-300.0;2021-10-15;13:35:57.172534839
-300.0;2021-10-15;13:36:01.001713988
22.5;2021-10-15;13:36:02.830947780
22.5;2021-10-15;13:36:07.160179492
22.5;2021-10-15;13:36:12.459566038
22.5;2021-10-15;13:36:15.769746508
22.5;2021-10-15;13:36:20.028990092
22.5;2021-10-15;13:36:22.478197624
22.5;2021-10-15;13:36:25.761085945
22.5;2021-10-15;13:36:29.040381577
-300.0;2021-10-15;13:36:33.759858822
22.5;2021-10-15;13:36:36.489082663
22.5;2021-10-15;13:36:39.788791689
22.5;2021-10-15;13:36:43.559849693
-300.0;2021-10-15;13:36:48.288199614
22.5;2021-10-15;13:36:52.157573995
22.5;2021-10-15;13:36:54.959753730
22.5;2021-10-15;13:37:00.269132185
22.5;2021-10-15;13:37:06.959492582
22.5;2021-10-15;13:37:11.048213574
22.25;2021-10-15;13:37:13.927797235
22.5;2021-10-15;13:37:18.222527880
22.5;2021-10-15;13:37:22.058077694
22.5;2021-10-15;13:37:24.917717958
22.25;2021-10-15;13:37:29.648252427
22.25;2021-10-15;13:37:32.919032326
22.5;2021-10-15;13:37:35.251599159
-300.0;2021-10-15;13:37:39.308719359
22.25;2021-10-15;13:37:46.971001814
22.25;2021-10-15;13:37:49.308418695
22.25;2021-10-15;13:37:54.539050407
22.25;2021-10-15;13:37:57.349383801
22.25;2021-10-15;13:38:02.628658984
22.25;2021-10-15;13:38:04.487769188
-300.0;2021-10-15;13:38:08.316506683
22.25;2021-10-15;13:38:13.057177964
22.25;2021-10-15;13:38:17.848322112
22.25;2021-10-15;13:38:20.210587431
22.25;2021-10-15;13:38:25.488563160
22.25;2021-10-15;13:38:27.378383413
22.25;2021-10-15;13:38:31.660594669
22.25;2021-10-15;13:38:34.950636803
22.25;2021-10-15;13:38:40.688317895
22.25;2021-10-15;13:38:43.509653767
22.25;2021-10-15;13:38:46.837658979
22.25;2021-10-15;13:38:51.660127173
22.25;2021-10-15;13:38:53.478369344
22.25;2021-10-15;13:38:56.856202742
22.25;2021-10-15;13:39:02.137827706
22.25;2021-10-15;13:39:05.438195732
-300.0;2021-10-15;13:39:10.246031680
22.25;2021-10-15;13:39:12.088100749
22.25;2021-10-15;13:39:16.837712184
22.25;2021-10-15;13:39:21.551163129
22.25;2021-10-15;13:39:23.868010611
22.25;2021-10-15;13:39:29.087863059
22.25;2021-10-15;13:39:30.955941058
22.25;2021-10-15;13:39:36.679082373
22.25;2021-10-15;13:39:39.947500459
22.25;2021-10-15;13:39:42.739619908
22.25;2021-10-15;13:39:47.936508192
22.25;2021-10-15;13:39:51.276955893
-300.0;2021-10-15;13:39:55.486167154
22.25;2021-10-15;13:39:57.345612691
22.25;2021-10-15;13:40:03.099540401
22.25;2021-10-15;13:40:06.856208818
22.25;2021-10-15;13:40:10.657876288
22.25;2021-10-15;13:40:12.966270870
22.25;2021-10-15;13:40:16.216600007
22.25;2021-10-15;13:40:19.946430350
22.25;2021-10-15;13:40:23.655895259
22.25;2021-10-15;13:40:27.458525387
22.25;2021-10-15;13:40:31.254860231
22.25;2021-10-15;13:40:33.576242904
22.25;2021-10-15;13:40:39.236413060
22.25;2021-10-15;13:40:41.656692138
22.25;2021-10-15;13:40:45.866178418
22.25;2021-10-15;13:40:50.125584050
22.25;2021-10-15;13:40:52.946410978
22.25;2021-10-15;13:40:56.993823307
22.25;2021-10-15;13:40:59.306041219
22.25;2021-10-15;13:41:03.614436506
22.25;2021-10-15;13:41:08.366128510
22.25;2021-10-15;13:41:12.625859499
22.25;2021-10-15;13:41:15.875320673
22.25;2021-10-15;13:41:22.895204678
22.25;2021-10-15;13:41:25.228257982
22.25;2021-10-15;13:41:29.018427808
22.25;2021-10-15;13:41:33.824533246
22.25;2021-10-15;13:41:37.135781725
22.25;2021-10-15;13:41:41.486091121
22.25;2021-10-15;13:41:43.795364584
22.25;2021-10-15;13:41:48.476046247
22.25;2021-10-15;13:41:50.785286422
22.25;2021-10-15;13:41:55.006771131
22.25;2021-10-15;13:42:00.223421285
22.25;2021-10-15;13:42:03.026332937
22.25;2021-10-15;13:42:06.285434758
22.25;2021-10-15;13:42:11.955380744
22.25;2021-10-15;13:42:16.655871172
22.25;2021-10-15;13:42:20.364898444
22.25;2021-10-15;13:42:25.954972053
22.25;2021-10-15;13:42:29.285232929
-300.0;2021-10-15;13:42:34.325948970
22.25;2021-10-15;13:42:37.124513638
22.25;2021-10-15;13:42:40.384294271
22.25;2021-10-15;13:42:45.626077757
22.25;2021-10-15;13:42:48.452628188
22.25;2021-10-15;13:42:52.674143584
22.25;2021-10-15;13:42:55.006037972
22.25;2021-10-15;13:42:58.794328299
22.25;2021-10-15;13:43:03.524476699
22.25;2021-10-15;13:43:07.774178978
22.25;2021-10-15;13:43:11.064036532
22.25;2021-10-15;13:43:15.744288574
22.25;2021-10-15;13:43:17.593137948
22.25;2021-10-15;13:43:22.914178409
22.25;2021-10-15;13:43:25.733792054
22.25;2021-10-15;13:43:30.443958299
22.25;2021-10-15;13:43:32.782993207
22.25;2021-10-15;13:43:36.523651922
-300.0;2021-10-15;13:43:39.773925578
-300.0;2021-10-15;13:43:43.515199180
22.25;2021-10-15;13:43:47.774245588
22.25;2021-10-15;13:43:52.433676824
-300.0;2021-10-15;13:43:54.305864883
22.25;2021-10-15;13:43:59.903736215
22.25;2021-10-15;13:44:02.357819204
22.25;2021-10-15;13:44:06.184545627
22.25;2021-10-15;13:44:09.324194061
22.25;2021-10-15;13:44:13.004553611
22.25;2021-10-15;13:44:14.842500058
22.25;2021-10-15;13:44:19.642290553
22.25;2021-10-15;13:44:23.372623017
22.25;2021-10-15;13:44:27.602495908
22.25;2021-10-15;13:44:30.431540021
22.25;2021-10-15;13:44:33.082220351
22.25;2021-10-15;13:44:38.262873125
22.25;2021-10-15;13:44:42.462301786
22.25;2021-10-15;13:44:45.712173874
22.25;2021-10-15;13:44:48.022528287
22.25;2021-10-15;13:44:51.853187261
22.25;2021-10-15;13:44:55.582869490
22.25;2021-10-15;13:45:00.892248946
22.25;2021-10-15;13:45:04.764449076
22.25;2021-10-15;13:45:08.551019844
-300.0;2021-10-15;13:45:10.920511040
22.25;2021-10-15;13:45:14.762478458
22.0;2021-10-15;13:45:19.541762583
22.25;2021-10-15;13:45:22.391549594
22.25;2021-10-15;13:45:27.122618352
22.25;2021-10-15;13:45:29.431248762
